31,10,27,26,26,24,10,19,17,20,32,35,20,14,7,20,24,9,22,28,21,20,44,21,19,24,7,23,19,3,16,17,
24,21,42,38,31,30,27,34,0,24,14,10,16,19,17,14,25,31,7,27,17,20,9,16,23,23,10,27,7,35,7,24,
17,23,14,16,20,23,17,20,19,21,24,28,37,26,27,12,22,24,24,8,38,10,20,12,27,23,14,12,10,9,23,16,
15,27,28,25,20,23,23,20,10,25,42,45,34,24,24,17,12,20,15,29,24,20,26,10,18,27,23,26,41,31,9,18,
12,9,27,22,3,38,30,28,13,6,22,29,0,23,32,39,17,38,15,21,21,17,31,15,20,17,16,10,17,19,29,30,
12,7,14,22,38,15,21,10,27,34,24,16,30,26,20,24,18,20,4,24,9,19,24,20,17,26,16,19,
34,30,20,23,3,21,17,35,6,24,23,17,10,13,15,23,16,9,20,32,37,23,44,23,10,16,33,14,
27,22,21,17,34,31,29,43,31,27,26,34,0,24,22,17,13,35,17,10,17,16,31,14,13,27,17,27,13,32,
29,17,20,17,35,32,21,42,9,15,20,27,3,20,17,20,20,17,31,15,13,16,17,21,27,13,
15,25,16,21,27,30,25,30,17,27,17,39,16,24,10,20,10,17,25,20,28,31,27,17,16,22,26,21,
27,17,24,27,3,13,23,31,17,10,17,16,3,10,20,27,31,18,22,16,40,3,37,30,30,27,38,10,
26,25,20,28,26,33,10,23,17,23,27,28,15,24,10,31,20,16,13,19,25,24,40,34,10,26,0,13,33,40,24,17,
24,10,19,16,9,10,28,19,14,40,15,12,22,27,20,20,10,35,27,23,17,27,24,27,14,27,19,48,16,17,
16,17,12,20,10,23,23,27,23,34,48,22,16,14,36,22,28,28,30,24,7,35,17,23,21,13,
21,13,30,39,3,13,29,32,18,21,24,16,25,20,30,24,34,34,20,17,15,24,18,24,14,17,34,23,14,12,12,24,
19,3,9,17,23,37,35,13,17,10,10,24,24,27,22,12,19,14,20,37,28,40,10,13,26,20,14,45,19,16,20,3,
27,13,19,20,10,41,25,3,24,27,21,17,10,32,14,10,24,30,24,10,37,34,6,23,17,35,10,31,16,13,
31,13,16,14,17,30,32,35,29,13,16,21,26,25,6,9,4,7,14,28,16,22,6,20,28,31,16,19,13,38,20,16
